STORE_CODE,ITEM_CODE,ITEM_NAME,SALES_PRICE,DISC_PRICE,DIVISION,DEPARTMENT,CLASS,SUBCLASS,PROMO_START_DATE,PROMO_END_DATE
084,101003082207                  ,TONG GARDEN SALTED PUMPKIN 110                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,69000,63900,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,08-02-002-NUTS                                                                                                                                                                                          ,16 Aug  ,31 Aug  
084,101003082594                  ,PEPITO KACANG BAWANG TIN 320GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,46000,80000,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,08-02-002-NUTS                                                                                                                                                                                          ,16 Aug  ,31 Aug  
084,101003083140                  ,PEPITO CRISPY COCONUT CHOCOLAT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,21500,0,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,01-02-002-CHIPS                                                                                                                                                                                         ,07 Aug  ,02 Oct  
084,101003083392                  ,SUN GIFT CRISPY COCONUT CHIPS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,23000,19900,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,01-02-002-CHIPS                                                                                                                                                                                         ,16 Aug  ,31 Aug  
084,101003083393                  ,SUN GIFT CRISPY COCONUT CHIPS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,27000,23900,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,01-02-002-CHIPS                                                                                                                                                                                         ,16 Aug  ,31 Aug  
084,101003085745                  ,WANNA FREAK POTATO CHIPS BLACK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,91000,79900,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,01-02-002-CHIPS                                                                                                                                                                                         ,16 Aug  ,31 Aug  
084,101003085746                  ,WANNA FREAK POTATO CHIPS HONEY                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,91000,79900,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,01-02-002-CHIPS                                                                                                                                                                                         ,16 Aug  ,31 Aug  
084,101003085747                  ,WANNA FREAK POTATO CHIPS HOT P                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,91000,79900,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,01-02-002-CHIPS                                                                                                                                                                                         ,16 Aug  ,31 Aug  
084,101003085748                  ,WANNA FREAK POTATO CHIPS LIGHT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,91000,79900,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,01-02-002-CHIPS                                                                                                                                                                                         ,16 Aug  ,31 Aug  
084,101003085749                  ,WANNA FREAK POTATO CHIPS HIMAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,91000,79900,01-FOOD                                                                                             ,002-BISCUIT&SNACKS                                                                                  ,02-002-SNACKS                                                                                                                                                                                           ,01-02-002-CHIPS                                                                                                                                                                                         ,16 Aug  ,31 Aug  
084,101005003825                  ,CERES SPREAD CHOCO DOUBLE HAZE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,71000,62900,01-FOOD                                                                                             ,004-BREAKFAST                                                                                       ,03-004-SPREADS                                                                                                                                                                                          ,05-03-004-CHOCOLATE                                                                                                                                                                                     ,16 Aug  ,31 Aug  
084,101005003830                  ,CERES SPREAD CHOCO HAZELNUT 35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,64500,55900,01-FOOD                                                                                             ,004-BREAKFAST                                                                                       ,03-004-SPREADS                                                                                                                                                                                          ,05-03-004-CHOCOLATE                                                                                                                                                                                     ,16 Aug  ,31 Aug  
084,101005007036                  ,NESCAFE CLASSIC COFFEE 50GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,32000,0,01-FOOD                                                                                             ,004-BREAKFAST                                                                                       ,01-004-BEVERAGE                                                                                                                                                                                         ,02-01-004-ROASTED COFFE                                                                                                                                                                                 ,        ,        
084,101006003006                  ,KOKITA BAJAK HOT SAMBAL 250GR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,38500,0,01-FOOD                                                                                             ,005-STAPLE FOOD                                                                                     ,05-005-CONDIME&SPICES                                                                                                                                                                                   ,03-05-005-READY TO COOK                                                                                                                                                                                 ,        ,        
084,101006031927                  ,PONDAN BROWN KUKUS CHOCO 230G                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,19000,0,01-FOOD                                                                                             ,005-STAPLE FOOD                                                                                     ,04-005-BAKING NEEDS                                                                                                                                                                                     ,01-04-005-CAKE MIX POWDER                                                                                                                                                                               ,        ,        
084,101007075213                  ,VIVA ORGANIQUE EXTRA VIRGIN OL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,179500,163900,01-FOOD                                                                                             ,006-COMMODITIES                                                                                     ,01-006-COOKING OIL                                                                                                                                                                                      ,03-01-006-OLIVE OIL                                                                                                                                                                                     ,16 Aug  ,31 Aug  
084,101007083104                  ,PEPITO SUNFLOWER OIL 1LT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,79500,0,01-FOOD                                                                                             ,006-COMMODITIES                                                                                     ,01-006-COOKING OIL                                                                                                                                                                                      ,01-01-006-VEGETABLE OIL                                                                                                                                                                                 ,07 Aug  ,02 Oct  
084,101008084324                  ,MOTI R6000 PASSION FRUIT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,301000,0,01-FOOD                                                                                             ,007-TOBACCO                                                                                         ,07-007-ELECTRIC                                                                                                                                                                                         ,03-07-007-DISPOSABLE                                                                                                                                                                                    ,        ,        
084,101009000755                  ,AQUA MINERAL WATER 1500ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,8000,0,01-FOOD                                                                                             ,008-WATER                                                                                           ,01-008-MINERAL WATER                                                                                                                                                                                    ,01-01-008-PET                                                                                                                                                                                           ,        ,        
084,101009001258                  ,NESTLE PURELIFE 600ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,3500,0,01-FOOD                                                                                             ,008-WATER                                                                                           ,01-008-MINERAL WATER                                                                                                                                                                                    ,01-01-008-PET                                                                                                                                                                                           ,        ,        
084,101009073847                  ,PEPITO AIR MINERAL 1500ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,5000,0,01-FOOD                                                                                             ,008-WATER                                                                                           ,01-008-MINERAL WATER                                                                                                                                                                                    ,01-01-008-PET                                                                                                                                                                                           ,07 Aug  ,02 Oct  
084,101010000295                  ,POCARI SWEAT PET 350ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,10500,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,12-009-ISOTONIC                                                                                                                                                                                         ,01-12-009-ISOTONIC                                                                                                                                                                                      ,        ,        
084,101010000301                  ,POCARI SWEAT 900ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,11500,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,12-009-ISOTONIC                                                                                                                                                                                         ,01-12-009-ISOTONIC                                                                                                                                                                                      ,        ,        
084,101010000589                  ,RED BULL ENERGI DRINK REG CAN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,113500,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,13-009-ENERGY DRINK                                                                                                                                                                                     ,01-13-009-ENERGY DRINK                                                                                                                                                                                  ,16 Aug  ,31 Aug  
084,101010000709                  ,YOU-C ORANGE WATER 500ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,12500,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,12-009-ISOTONIC                                                                                                                                                                                         ,01-12-009-ISOTONIC                                                                                                                                                                                      ,        ,        
084,101010000713                  ,ORONAMIN C 120ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,8000,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,14-009-VITAMIN DRINK                                                                                                                                                                                    ,01-14-009-VITAMIN WATER                                                                                                                                                                                 ,08 Aug  ,30 Sep  
084,101010000741                  ,HYDRO COCO 250ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,10500,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,09-009-COCONUT WATER                                                                                                                                                                                    ,01-09-009-PURE COCONUT                                                                                                                                                                                  ,16 Aug  ,31 Aug  
084,101010000859                  ,MINUTE MAID PULPY ORANGE 1LTR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,19500,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,04-009-FLAVOURED DRINKS                                                                                                                                                                                 ,11-04-009-ORANGE                                                                                                                                                                                        ,        ,        
084,101010000919                  ,ULTRA MILK FULL CREAM 1000ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,20000,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,08-009-MILK                                                                                                                                                                                             ,03-08-009-LOW FAT                                                                                                                                                                                       ,        ,        
084,101010001062                  ,COCA COLA PET 390ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,8000,5500,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,01-009-CARBONATED                                                                                                                                                                                       ,01-01-009-COLA                                                                                                                                                                                          ,16 Aug  ,31 Aug  
084,101010001077                  ,FANTA ORANGE PET 390ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,8000,5500,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,01-009-CARBONATED                                                                                                                                                                                       ,01-01-009-COLA                                                                                                                                                                                          ,16 Aug  ,31 Aug  
084,101010001222                  ,DIAMOND UHT JUICE BLUEBERRY 1L                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,36000,29900,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,03-009-PURE FRUIT JUICE                                                                                                                                                                                 ,02-03-009-BLUEBERRY                                                                                                                                                                                     ,16 Aug  ,31 Aug  
084,101010001280                  ,SPRITE PET 390ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,8000,5500,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,01-009-CARBONATED                                                                                                                                                                                       ,04-01-009-FRUIT FLAVOURED                                                                                                                                                                               ,16 Aug  ,31 Aug  
084,101010001281                  ,FANTA STRAWBERRY PET 390ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,8000,5500,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,01-009-CARBONATED                                                                                                                                                                                       ,04-01-009-FRUIT FLAVOURED                                                                                                                                                                               ,16 Aug  ,31 Aug  
084,101010037727                  ,BADAK LARUTAN PENYEGAR BTL 500                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,11000,9900,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,15-009-REMEDY DRINK                                                                                                                                                                                     ,01-15-009-NORMAL                                                                                                                                                                                        ,16 Aug  ,31 Aug  
084,101010040367                  ,GOLDEN SPARKLING ACARAKI 320ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,14500,12900,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,04-009-FLAVOURED DRINKS                                                                                                                                                                                 ,20-04-009-TAMARIND                                                                                                                                                                                      ,16 Aug  ,31 Aug  
084,101010040883                  ,NESCAFE LATTE 24 X 220ML                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,9500,17845,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,07-009-RTD COFFEE                                                                                                                                                                                       ,02-07-009-LATTE                                                                                                                                                                                         ,16 Aug  ,31 Aug  
084,101010052320                  ,HAPPY DAY FRUIT JUICE PINEAPPL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,93500,0,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,03-009-PURE FRUIT JUICE                                                                                                                                                                                 ,13-03-009-PINEAPPLE                                                                                                                                                                                     ,        ,        
084,101010065570                  ,COCA COLA ZERO PET 1LT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,16000,13900,01-FOOD                                                                                             ,009-ALCOHOL FREE                                                                                    ,01-009-CARBONATED                                                                                                                                                                                       ,03-01-009-ZERO SUGAR                                                                                                                                                                                    ,16 Aug  ,31 Aug  
